id	Chemical_role	Chemical_role_ITA	Reg_no	Product	Company	Issue_date	Authorisation_expiry_date	Revocation_date	Authorization_status	Authorization_status_en	Revocation_reason	Revocation_decision_date	Formulation_code	Formulation_description	Formulation_use	Hazard_mention	Hazard_code	Active_ingredient	CHEBI_confidence	CHEBI_term_label	CHEBI_term	Active_ingredient_content	CH 2	CHT 2	AI 2	CH 3	CHT 3	AI 3	CH 4	CHT 4	AI 4	CH 5	CHT5	AI 5	IP	PFnPO	PFnPE
PESTON:0110184	herbicide product	DISERBANTE	10184	TIMBREL EV	CORTEVA AGRISCIENCE ITALIA S.R.L.	1999-10-25	2024-12-31		Ri-registrato (Air 1 Fase 1)	re-registered			EC	emulsifiable concentrate	W	dangerous for environment|irritant	N|Xi	TRICLOPYR|FLUROXYPYR	Good|Good	fluroxypyr	CHEBI:82017	8.3	myclobutanil	CHEBI:75281	2.8												
PESTON:0110185	herbicide product	DISERBANTE	10185	ZERGAN EV	CORTEVA AGRISCIENCE ITALIA S.R.L.	1999-10-25	2024-12-31		Ri-registrato	re-registered			EC	emulsifiable concentrate	W	dangerous for environment|irritant	N|Xi	TRICLOPYR|FLUROXYPYR	Good|Good	fluroxypyr	CHEBI:82017	8.3	myclobutanil	CHEBI:75281	2.8												
PESTON:0110186	pesticide product		10186	PERMIDRAL	LINFA S.P.A. CURA DEL VERDE	1999-11-03	2004-11-03	2001-06-27	Revocato	revoked	REVOCA PER NON ISCRIZIONE PERMETRINA ALL. 1 DIR. 91/414 (REVOCA ENTRO 27.6.01)	2001-06-27	EC	emulsifiable concentrate	W			PERMETHRIN	Good	permethrin	CHEBI:34911	5															
PESTON:0110187	fungicide product	FUNGICIDA	10187	NAUTILE DG	UPL EUROPE LTD	1999-11-03	2021-08-31	2021-02-01	Revocato	revoked			WG	water dispersible granules	W	dangerous for environment|irritant	N|Xi	CYMOXANIL|MANCOZEB	Medium|Medium	cymoxanil	CHEBI:81788	5	mancozeb	CHEBI:52492	68												
PESTON:0110188	herbicide product	DISERBANTE	10188	AXEL	PROCHIMAG DI MANDRIOLI GIUSEPPE	1999-11-03	2010-12-31	2010-01-01	Revocato	revoked			GR	granule (generic, but defined size range)	D	dangerous for environment	N	CHLORSULFURON	Good	chlorsulfuron	CHEBI:3652	75															
PESTON:0110189	fungicide product	FUNGICIDA	10189	TOLCLONET	PROCHIMAG DI MANDRIOLI GIUSEPPE	1999-11-03	2008-12-31	2007-02-01	Revocato	revoked			WP	wettable powder	W	dangerous for environment|irritant	N|Xi	TOLCLOFOS-METHYL	Good	tolclofos-methyl	CHEBI:81731	50															
PESTON:0110190	pesticide product		10190	BENGALA	AGRIVET S.A.S.	1999-11-03	2004-11-03	2003-07-26	Revocato	revoked	REVOCA REG. 2076/2002 (NO USI ESSENZIALI)	2003-07-24	SL	soluble concentrate	W			FOMESAFEN	Good	fomesafen	CHEBI:81925	23															
PESTON:0110191	herbicide product	DISERBANTE	10191	CAMBA 480	AGRIMIX S.R.L.	1999-11-03	2010-12-31	2009-01-01	Revocato	revoked			SL	soluble concentrate	W	irritant	Xi	DICAMBA	High	dicamba	CHEBI:81856	40															
PESTON:0110192	pesticide product		10192	MITIGAN COMBI	ADAMA AGAN LTD	1999-10-28	2009-10-28	2003-07-26	Revocato	revoked			EC	emulsifiable concentrate	W			DICOFOL|TETRADIFON	Medium|Medium	dicofol	CHEBI:34692	15	tetradifon	CHEBI:39330	8												
PESTON:0110193	plant growth regulator product	FITOREGOLATORE	10193	GIB	CHEMIA S.P.A.	1999-11-11	2010-12-31	2009-09-01	Revocato	revoked			AL	any other liquid	M	irritant	Xi	GIBBERELLIC ACID	High	Gibberellic acid	CHEBI:86644	2															
PESTON:0110194	plant growth regulator product	FITOREGOLATORE	10194	OMEGA	NUFARM ITALIA S.R.L.	1999-11-11	2008-12-31	2007-08-01	Revocato	revoked			AL	any other liquid	M			ETHEPHON		(2-chloroethyl)phosphonic acid	CHEBI:52741	39.5															
PESTON:0110195	fungicide product	FUNGICIDA	10195	TRIANET WDG	PROCHIMAG DI MANDRIOLI GIUSEPPE	1999-11-11	2010-12-31	2009-09-01	Revocato	revoked			WG	water dispersible granules	W			TRIADIMENOL	Good	triadimenol	CHEBI:9666	5															
PESTON:0110196	plant growth regulator product	FITOREGOLATORE	10196	NECTAR	FINE AGROCHEMICALS LTD	1999-11-17	2022-08-31		Autorizzato	authorised			SL	soluble concentrate	W			GIBBERELLINS (A4+A7)	Good	gibberellin A3	CHEBI:28833	2															
PESTON:0110197	fungicide product	FUNGICIDA	10197	SONIC	CORTEVA AGRISCIENCE ITALIA S.R.L.	1999-11-23	2008-05-15	2008-03-17	Revocato	revoked			SC	suspension concentrate (= flowable concentrate)	W	harmful	Xn	FENARIMOL|QUINOXYFEN	Medium|Medium	fenarimol	CHEBI:4998	5.4	quinoxyfen	CHEBI:82040	18.1												
PESTON:0110198	pesticide product		10198	GLIFAST	COMAGRI S.R.L.	1999-12-02	2004-04-30	2003-01-01	Revocato	revoked			SL	soluble concentrate	W			GLYPHOSATE	High	glyphosate	CHEBI:27744	30															
PESTON:0110199	fungicide product	FUNGICIDA	10199	LERAM HI BIO	ALBAUGH TKI D.O.O	1999-12-02	2025-12-31		Ri-registrato	re-registered			WG	water dispersible granules	W	dangerous for environment	N	COPPER OXYCHLORIDE	Medium	copper(0)	CHEBI:30052	35															
PESTON:0110200	fungicide product	FUNGICIDA	10200	RIDOX 40 WG	ISAGRO S.P.A.	1999-12-02	2010-12-31	2009-12-01	Revocato	revoked			WG	water dispersible granules	W	harmful	Xn	COPPER HYDROXIDE	Good	Copper hydroxide	CHEBI:81907	40															
PESTON:0110201	herbicide product	DISERBANTE	10201	SINIS WG	SUMITOMO CHEMICAL ITALIA S.R.L.	1999-12-02	2008-12-31	2007-10-01	Revocato	revoked			WG	water dispersible granules	W	dangerous for environment	N	METRIBUZIN	Good	metribuzin	CHEBI:34846	35															
PESTON:0110202	fungicide product	FUNGICIDA	10202	OSSICLORURO 50 WP	ISAGRO S.P.A.	1999-12-02	2010-12-31	2009-12-01	Revocato	revoked			WP	wettable powder	W	dangerous for environment|harmful	N|Xn	COPPER OXYCHLORIDE	Medium	copper(0)	CHEBI:30052	50															
PESTON:0110203	pesticide product		10203	BLITZ	AGRIVET S.A.S.	1999-12-02	2004-12-02	2003-07-26	Revocato	revoked			WP	wettable powder	W			COPPER OXYCHLORIDE|OXADIXYL	Medium|Medium	copper atom	CHEBI:28694	16	oxadixyl	CHEBI:81937	4												
PESTON:0110204	pesticide product		10204	OBAN	AGRIVET S.A.S.	1999-12-02	2004-12-02	2004-07-30	Revocato	revoked	REVOCA LISTA C RICLASSIFICAZIONE	2003-12-31	WP	wettable powder	W			METAMITRON|LENACIL	Medium|Medium	metamitron	CHEBI:6791	58	lenacil	CHEBI:6407	7												
PESTON:0110205	pesticide product		10205	ESCARB	AGRIVET S.A.S.	1999-12-02	2004-12-02	2004-07-30	Revocato	revoked	REVOCA LISTA C RICLASSIFICAZIONE	2003-12-31	RB	bait (ready for use)	B			METHIOCARB (AKA MERCAPTODIMETHUR)	Medium	methiocarb-sulfoxide	CHEBI:83542	1															
PESTON:0110206	fungicide product	FUNGICIDA	10206	CURENOX MICRO PRO	IQV ITALIA S.R.L.	1999-12-02	2025-12-31		Ri-registrato	re-registered			WP	wettable powder	W	dangerous for environment|harmful	N|Xn	COPPER OXYCHLORIDE	Medium	copper(0)	CHEBI:30052	40															
PESTON:0110207	herbicide product	DISERBANTE	10207	HERB-RICE WG	NUFARM ITALIA S.R.L.	1999-12-02	2008-12-31	2009-03-30	Revocato	revoked			WG	water dispersible granules	W	dangerous for environment	N	PROPANIL	Good	propanil	CHEBI:34936	80															
PESTON:0110208	fungicide product	FUNGICIDA	10208	EURPHOS	LABORATORIO BIOFARMACOTECNICO ITALIANO S.R.L.	1999-12-02	2009-12-02	2007-05-01	Revocato	revoked			WP	wettable powder	W	irritant	Xi	FOSETYL-ALUMINIUM	Medium	aluminium atom	CHEBI:28984	80															
PESTON:0110209	herbicide product	DISERBANTE	10209	GLYFOS ULTRA	CHEMINOVA A/S	1999-12-02	2022-12-15		Ri-registrato	re-registered			SL	soluble concentrate	W			GLYPHOSATE	High	glyphosate	CHEBI:27744	30.7															SI
PESTON:0110210	insecticide product	INSETTICIDA	10210	DIFUSE 25 WP	ARYSTA LIFESCIENCE BENELUX SPRL	1999-12-02	2008-12-31	2009-01-01	Revocato	revoked			WP	wettable powder	W	dangerous for environment	N	DIFLUBENZURON	Good	diflubenzuron	CHEBI:34703	25															
PESTON:0110211	insecticide product	INSETTICIDA	10211	GIANT	PROCHIMAG DI MANDRIOLI GIUSEPPE	1999-12-02	2008-12-31	2007-12-13	Revocato	revoked			GR	granule (generic, but defined size range)	D	harmful	Xn	CARBOSULFAN	Good	carbosulfan	CHEBI:38476	5															
PESTON:0110212	fungicide product	FUNGICIDA	10212	POLTIGLIA BORDOLESE SAM 13 VERDE	INDUSTRIA CHIMICA SCARMAGNAN ALBERTO & C. S.A.S.	1999-12-02	2010-12-31	2009-12-01	Revocato	revoked			WP	wettable powder	W	harmful	Xn	BORDEAUX MIXTURE|COPPER SULFATE	Medium|Medium	copper(II) sulfate pentahydrate	CHEBI:31440	13	copper(II) sulfate	CHEBI:23414	13												
PESTON:0110213	pesticide product		10213	POLTIGLIA BORDOLESE SAM 20 VERDE	INDUSTRIA CHIMICA SCARMAGNAN ALBERTO & C. S.A.S.	1999-12-02	2010-12-31	2009-12-01	Revocato	revoked			WP	wettable powder	W			COPPER SULFATE	Good	copper(II) sulfate	CHEBI:23414	20															
PESTON:0110214	fungicide product	FUNGICIDA	10214	OSSICLOR 50 WG	MANICA S.P.A.	1999-12-02	2016-11-30	2012-06-01	Revocato	revoked			SG	water soluble granules	W	dangerous for environment	N	COPPER OXYCHLORIDE	Medium	copper(0)	CHEBI:30052	50															
PESTON:0110215	herbicide product	DISERBANTE	10215	TERBIL 50 DF	SIMAR S.R.L.	1999-12-02	2008-12-31	2007-11-12	Revocato	revoked			WG	water dispersible granules	W	harmful	Xn	TERBUTHYLAZINE		terbutylazine	CHEBI:30263	50															
PESTON:0110216	herbicide product	DISERBANTE	10216	AGRITOX DRY 800	NUFARM GMBH & CO KG	1999-12-09	2015-05-31	2014-12-22	Revocato	revoked			SG	water soluble granules	W	harmful	Xn	MCPA	Good	MCPA-thioethyl	CHEBI:81929	88.8															
PESTON:0110217	herbicide product	DISERBANTE	10217	BATON 800 SP	NUFARM GMBH & CO KG	1999-12-09		2016-07-21	Revocato	revoked			SP	water soluble powder	W	dangerous for environment|harmful	N|Xn	2,4-D	Good	2,4-D	CHEBI:28854	95															
PESTON:0110218	herbicide product	DISERBANTE	10218	TORNADO 700 SG	NUFARM GMBH & CO KG	1999-12-09	2006-06-30	2006-02-09	Revocato	revoked			WG	water dispersible granules	W	harmful	Xn	2,4-D	Good	2,4-D	CHEBI:28854	77															
PESTON:0110219	herbicide product	DISERBANTE	10219	LENTEMUL D	NUFARM S.A.S.	1999-12-09	2030-12-31	2016-04-01	Revocato	revoked			EW	emulsion, oil in water	W	dangerous for environment|harmful	N|Xn	2,4-D	Good	2,4-D	CHEBI:28854	61.7															
PESTON:0110220	herbicide product	DISERBANTE	10220	DICOPUR COMBI	NUFARM GMBH & CO KG	1999-12-09	2030-12-31		Autorizzato	authorised			SL	soluble concentrate	W	harmful	Xn	MCPA|2,4-D	Medium|Medium	MCPA-thioethyl	CHEBI:81929	25	2,4-D	CHEBI:28854	24.7												
PESTON:0110221	herbicide product	DISERBANTE	10221	PIMIENTO 600	NUFARM GMBH & CO KG	1999-12-09	2030-12-31		Ri-registrato	re-registered			SL	soluble concentrate	W	irritant	Xi	2,4-D	Good	2,4-D	CHEBI:28854	49.8															
PESTON:0110222	insecticide product	INSETTICIDA	10222	METOM VERDE	AGRIPHAR ITALIA S.R.L.	1999-12-09	2008-12-31	2008-03-19	Revocato	revoked			SL	soluble concentrate	W	very toxic	T+	METHOMYL	Good	methomyl	CHEBI:6835	18															
PESTON:0110223	pesticide product		10223	EURCIMOX	TECNOTREA S.R.L.	1999-12-09	2004-12-09	2004-07-30	Revocato	revoked			WP	wettable powder	W			CYMOXANIL	Good	cymoxanil	CHEBI:81788	50															
PESTON:0110224	plant growth regulator product	FITOREGOLATORE	10224	EMME-H	AGRICO S.R.L.	1999-12-20	2032-10-31		Ri-registrato	re-registered			SL	soluble concentrate	W			MALEIC HYDRAZIDE	Good	Maleic hydrazide	CHEBI:81771	16.1															
PESTON:0110225	pesticide product		10225	IDRAZENE MH	SIPCAM S.P.A.	1999-12-20	2004-12-20	2004-06-30	Revocato	revoked			SL	soluble concentrate	W			MALEIC HYDRAZIDE	Good	Maleic hydrazide	CHEBI:81771	15															
PESTON:0110226	herbicide product	DISERBANTE	10226	NOXIS M	NUFARM GMBH & CO KG	1999-12-20	2021-10-31		Ri-registrato	re-registered			SL	soluble concentrate	W	harmful	Xn	MCPA	Good	MCPA-thioethyl	CHEBI:81929	19															
PESTON:0110227	fungicide product	FUNGICIDA	10227	FUNGOLD	ADAMA MAKHTESHIM LTD	1999-12-20	2023-12-31		Ri-registrato	re-registered			SC	suspension concentrate (= flowable concentrate)	W	dangerous for environment	N	PROCHLORAZ	Good	prochloraz	CHEBI:8434	37.5															
PESTON:0110228	fungicide product	FUNGICIDA	10228	SPOLEN	SCAM S.P.A.	1999-12-20	2021-12-31	2016-02-18	Revocato	revoked			WP	wettable powder	W	dangerous for environment	N	PROCHLORAZ	Good	prochloraz	CHEBI:8434	46.1															
PESTON:0110229	herbicide product	DISERBANTE	10229	EQUITY	CORTEVA AGRISCIENCE ITALIA S.R.L.	1999-12-20	2022-04-30		Ri-registrato	re-registered			SL	soluble concentrate	W			CLOPYRALID	Good	clopyralid	CHEBI:62961																
PESTON:0110230	molluscicide product	MOLLUSCHICIDA	10230	LUMAPLUS	SIPCAM ITALIA S.P.A.	1999-12-20	2023-05-31		Autorizzato	authorised			RB	bait (ready for use)	B			METALDEHYDE	Good	metaldehyde	CHEBI:81931	4.9															
PESTON:0110231	pesticide product		10231	GOLEADOR	SIAPA S.R.L.	1999-12-20	2009-12-20	2004-06-30	Revocato	revoked			EC	emulsifiable concentrate	W			PENDIMETHALIN	Good	pendimethalin	CHEBI:83569	32															
PESTON:0110232	insecticide product	INSETTICIDA	10232	SEMESAN PS	SEPRAN S.A.S.	1999-12-20	2009-12-20	2007-12-06	Revocato	revoked			DP	dispersible powder	D	dangerous for environment	N	MALATHION	High	malathion	CHEBI:6651	1															
PESTON:0110233	fungicide product	FUNGICIDA	10233	BORDOSEP	SEPRAN S.A.S.	1999-12-20	2025-12-31		Ri-registrato	re-registered			WP	wettable powder	W	dangerous for environment|irritant	N|Xi	BORDEAUX MIXTURE	Medium	oligomycin mixture	CHEBI:84314	20															SI
PESTON:0110234	pesticide product		10234	SLOGAN R BLU	BASF ITALIA S.P.A.	1999-12-20	2012-06-30	2009-12-01	Revocato	revoked			WP	wettable powder	W			COPPER OXYCHLORIDE|DIMETHOMORPH	Medium|Medium	copper atom	CHEBI:28694	40	dimethomorph	CHEBI:81848	6												
PESTON:0110235	pesticide product		10235	SLOGAN MZ	BASF ITALIA S.P.A.	1999-12-20	2008-12-31	2006-07-24	Revocato	revoked			WP	wettable powder	W				Did not map	N/A																	
PESTON:0110236	fungicide product	FUNGICIDA	10236	SLOGAN R	BASF ITALIA S.P.A.	1999-12-20	2025-12-31	2019-04-01	Revocato	revoked			WP	wettable powder	W	irritant|dangerous for environment	Xi|N	COPPER OXYCHLORIDE|DIMETHOMORPH	Medium|Medium	copper atom	CHEBI:28694	40	dimethomorph	CHEBI:81848	6												
PESTON:0110237	herbicide product	DISERBANTE	10237	TERZINA DF	AGROQUALITA' S.R.L.	1999-12-20	2009-12-20	2007-11-12	Revocato	revoked			WG	water dispersible granules	W			TERBUTHYLAZINE		terbutylazine	CHEBI:30263	75															
PESTON:0110238	herbicide product	DISERBANTE	10238	BETAGOL DF	GOWAN ITALIA S.R.L.	1999-12-20	2010-12-31	2009-09-01	Revocato	revoked			GR	granule (generic, but defined size range)	D	dangerous for environment	N	METAMITRON	Good	metamitron	CHEBI:6791	70															
PESTON:0110239	fungicide product	FUNGICIDA	10239	SARMOX R BIANCO	GOWAN ITALIA S.R.L.	1999-12-20	2010-12-31	2009-09-01	Revocato	revoked			WP	wettable powder	W			CYMOXANIL|COPPER OXYCHLORIDE	Medium|Medium	copper atom	CHEBI:28694	4	cymoxanil	CHEBI:81788	20												
PESTON:0110240	fungicide product	FUNGICIDA	10240	BORDORAM 20	IQV ITALIA S.R.L.	1999-12-20	2025-12-31		Ri-registrato	re-registered			WP	wettable powder	W	dangerous for environment|harmful	N|Xn	BORDEAUX MIXTURE	Medium	oligomycin mixture	CHEBI:84314	20															
PESTON:0110241	fungicide product	FUNGICIDA	10241	SARMOX M BLU	SIPCAM OXON S.P.A.	1999-12-20	2021-08-31	2019-06-18	Revocato	revoked			WP	wettable powder	W			CYMOXANIL|MANCOZEB	Medium|Medium	cymoxanil	CHEBI:81788	4	mancozeb	CHEBI:52492	40												
PESTON:0110242	pesticide product		10242	GLIFOSAR 360 SG	AGROQUALITA' S.R.L.	1999-12-20	2005-12-31	2004-07-30	Revocato	revoked			SG	water soluble granules	W			GLYPHOSATE	High	glyphosate	CHEBI:27744	36															
PESTON:0110243	fungicide product	FUNGICIDA	10243	SARMOX R BLU	GOWAN ITALIA S.R.L.	1999-12-20	2010-12-31	2009-09-01	Revocato	revoked			WP	wettable powder	W			CYMOXANIL|COPPER OXYCHLORIDE	Medium|Medium	copper atom	CHEBI:28694	4	cymoxanil	CHEBI:81788	20												
PESTON:0110244	herbicide product	DISERBANTE	10244	BETASAR 65 DF	GOWAN ITALIA S.R.L.	1999-12-20	2009-12-20	2009-01-01	Revocato	revoked			WG	water dispersible granules	W			CHLORIDAZON (AKA PYRAZONE)	Good	chloridazon	CHEBI:81838	65															
PESTON:0110245	herbicide product	DISERBANTE	10245	KELSON	CORTEVA AGRISCIENCE ITALIA S.R.L.	2000-01-07	2008-12-31	2007-12-19	Revocato	revoked			EC	emulsifiable concentrate	W	irritant	Xi	HALOXYFOP-P-METHYL ESTER	Medium	p-Aminosalicylic acid methyl ester	CHEBI:35089	10.6															
PESTON:0110246	fungicide product	FUNGICIDA	10246	RIDOMIL GOLD G	SYNGENTA ITALIA S.P.A.	2000-01-07		2015-06-01	Revocato	revoked			GR	granule (generic, but defined size range)	D	harmful	Xn	METALAXYL-M	Good	metalaxyl-M	CHEBI:60607																
PESTON:0110247	plant growth regulator product	FITOREGOLATORE	10247	DORMEX	ALZCHEM TROSTBERG GMBH	2000-01-07	2008-12-31	2008-03-18	Revocato	revoked			SL	soluble concentrate	W	toxic|corrosive|dangerous for environment	T|C|N	CYANAMIDE	Good	cyanamide	CHEBI:16698	0.49															
PESTON:0110248	fungicide product	FUNGICIDA	10248	CLORTIL DF	AGROQUALITA' S.R.L.	2000-01-10	2010-01-10	2007-09-19	Revocato	revoked			WG	water dispersible granules	W			CHLOROTHALONIL	Good	chlorothalonil	CHEBI:3639	75															
PESTON:0110249	insecticide product	INSETTICIDA	10249	SUV 50 FL	AGROQUALITA' S.R.L.	2000-01-10	2010-01-10	2007-11-21	Revocato	revoked			SC	suspension concentrate (= flowable concentrate)	W	dangerous for environment|harmful	N|Xn	CARBARIL	Good	carbaryl	CHEBI:3390	47.5															
PESTON:0110250	pesticide product		10250	GEOZIN 5G	AGROQUALITA' S.R.L.	2000-01-10	2010-01-10	2004-07-30	Revocato	revoked			GR	granule (generic, but defined size range)	D			DIAZINON	High	diazinon	CHEBI:34682	5															
PESTON:0110251	pesticide product		10251	DN 35 FL	AGROQUALITA' S.R.L.	2000-01-10	2010-01-10	2004-07-30	Revocato	revoked			SC	suspension concentrate (= flowable concentrate)	W			DODINE		1-dodecylguanidine acetate	CHEBI:74889	35															
PESTON:0110252	pesticide product		10252	MANTIR 80 DF	AGROQUALITA' S.R.L.	2000-01-10	2002-01-20	2002-10-02	Revocato	revoked			WG	water dispersible granules	W			MANCOZEB	Good	mancozeb	CHEBI:52492	75															
PESTON:0110253	fungicide product	FUNGICIDA	10253	RAMOZEB	GOWAN ITALIA S.R.L.	2000-01-10	2010-01-10	2009-12-01	Revocato	revoked			WP	wettable powder	W			MANCOZEB|COPPER OXYCHLORIDE	Medium|Medium	copper atom	CHEBI:28694	20	mancozeb	CHEBI:52492	20												
PESTON:0110254	fungicide product	FUNGICIDA	10254	CUPROSAR 40	GOWAN ITALIA S.R.L.	2000-01-10	2010-12-31	2009-12-01	Revocato	revoked			WP	wettable powder	W			COPPER OXYCHLORIDE	Medium	copper(0)	CHEBI:30052	40															
PESTON:0110255	herbicide product	DISERBANTE	10255	BIETOFLEX	SCAM S.P.A.	2000-01-10	2008-12-31	2009-01-01	Revocato	revoked			WG	water dispersible granules	W	irritant	Xi	CHLORIDAZON (AKA PYRAZONE)	Good	chloridazon	CHEBI:81838	65															
PESTON:0110256	fungicide product	FUNGICIDA	10256	CUPROSCAM MZ BLEU	UPL EUROPE LTD	2000-01-10	2025-12-31	2021-02-01	Revocato	revoked			WP	wettable powder	W	dangerous for environment|harmful	N|Xn	MANCOZEB|COPPER OXYCHLORIDE	Medium|Medium	copper atom	CHEBI:28694	10	mancozeb	CHEBI:52492	30												
PESTON:0110257	insecticide product	INSETTICIDA	10257	BANG	ARYSTA LIFESCIENCE BENELUX SPRL	2000-01-10	2021-10-31		Ri-registrato	re-registered			EC	emulsifiable concentrate	W	irritant|dangerous for environment	Xi|N	CYPERMETHRIN	Good	cypermethrin	CHEBI:4042	5.5															
PESTON:0110258	fungicide product	FUNGICIDA	10258	FUNGI PROX 50	GUABER S.P.A.	2000-01-10	2008-12-31	2007-11-01	Revocato	revoked			WP	wettable powder	W	dangerous for environment	N	PROCYMIDONE	Good	procymidone	CHEBI:8450	50															
PESTON:0110259	fungicide product	FUNGICIDA	10259	FOS.AL 80	GUABER S.P.A.	2000-01-10	2009-01-07	2007-05-01	Revocato	revoked			WP	wettable powder	W	irritant	Xi	FOSETYL-ALUMINIUM	Medium	aluminium atom	CHEBI:28984	80															
PESTON:0110260	herbicide product	DISERBANTE	10260	SETTER	CORTEVA AGRISCIENCE ITALIA S.R.L.	2000-01-10	2017-12-31	2016-08-22	Revocato	revoked			SL	soluble concentrate	W	dangerous for environment	N	GLYPHOSATE	High	glyphosate	CHEBI:27744	30.8															
PESTON:0110261	insecticide product	INSETTICIDA	10261	GRANDOR	CORTEVA AGRISCIENCE ITALIA S.R.L.	2000-01-10		2015-06-01	Revocato	revoked			GR	granule (generic, but defined size range)	D	harmful	Xn	CHLORPYRIFOS	High	chlorpyrifos	CHEBI:34631	7.5															
PESTON:0110262	insecticide product	INSETTICIDA	10262	PIRIFOS G	ARYSTA LIFESCIENCE BENELUX SPRL	2000-01-10		2015-06-01	Revocato	revoked			GR	granule (generic, but defined size range)	D	dangerous for environment|harmful	N|Xn	CHLORPYRIFOS	High	chlorpyrifos	CHEBI:34631	7.5															
PESTON:0110263	herbicide product	DISERBANTE	10263	DRIVER	NUFARM ITALIA S.R.L.	2000-01-10	2021-12-31		Ri-registrato	re-registered			SL	soluble concentrate	W	dangerous for environment|irritant	N|Xi	MECOPROP|DICAMBA	Medium|Medium	mecoprop	CHEBI:75711	8.8	dicamba	CHEBI:81856	1.3												
PESTON:0110264	herbicide product	DISERBANTE	10264	GOLTIX COMBI DUO	SIPCAM OXON S.P.A.	2000-01-10	2018-12-31	2012-03-01	Revocato	revoked			WG	water dispersible granules	W			METAMITRON|CHLORIDAZON (AKA PYRAZONE)	Medium|Medium	chloridazon	CHEBI:81838	40	metamitron	CHEBI:6791	25												
PESTON:0110265	fungicide product	FUNGICIDA	10265	THUNDER	SEPRAN S.A.S.	2000-01-10	2011-12-31	2011-12-01	Revocato	revoked			WG	water dispersible granules	W	harmful	Xn	DODINE		1-dodecylguanidine acetate	CHEBI:74889	65															
PESTON:0110266	pesticide product		10266	DORITAL 2000	ITAL-AGRO S.R.L.	2000-01-10	2007-03-07	2001-06-27	Revocato	revoked			EC	emulsifiable concentrate	W			PERMETHRIN	Good	permethrin	CHEBI:34911	25															
PESTON:0110267	fungicide product	FUNGICIDA	10267	OROVIT R 4-38	ASCENZA ITALIA S.R.L.	2000-01-10	2021-08-31	2018-04-13	Revocato	revoked			WP	wettable powder	W	dangerous for environment|irritant	N|Xi	CYMOXANIL|COPPER OXYCHLORIDE	Medium|Medium	copper atom	CHEBI:28694	4	cymoxanil	CHEBI:81788	38												
PESTON:0110268	pesticide product		10268	TILAZIN 45	SOCOA TRADING S.R.L.	2000-01-10	2005-01-10	2002-07-23	Revocato	revoked			SC	suspension concentrate (= flowable concentrate)	W			TERBUTHYLAZINE		terbutylazine	CHEBI:30263	45															
PESTON:0110269	pesticide product		10269	TAMIRAZ EC	SOCOA TRADING S.R.L.	2000-01-10	2005-01-10	2004-08-13	Revocato	revoked			EC	emulsifiable concentrate	W			AMITRAZ	Good	amitraz	CHEBI:2665	22															
PESTON:0110270	pesticide product		10270	ERMITRON G	AGROSER S.R.L.	2000-01-10	2005-01-10	2005-05-31	Revocato	revoked			WG	water dispersible granules	W			METAMITRON	Good	metamitron	CHEBI:6791	70															
